gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
1,3.5,0.075,0.565217391,0.8125,0.666666667
1,3.5,0.1,0.565217391,0.8125,0.666666667
1.5,2.5,0.3,0.579710145,0.784313725,0.666666667
15,15,0.01,0.710144928,0.628205128,0.666666667
20,5,0.02,0.710144928,0.620253165,0.662162162
10,10,0.02,0.695652174,0.631578947,0.662068966
10,20,0.01,0.695652174,0.631578947,0.662068966
20,0.5,0.01,0.666666667,0.657142857,0.661870504
20,0.5,0.02,0.666666667,0.657142857,0.661870504
20,0.5,0.04,0.666666667,0.657142857,0.661870504
20,0.5,0.075,0.666666667,0.657142857,0.661870504
20,0.5,0.05,0.666666667,0.657142857,0.661870504
20,0.5,0.1,0.666666667,0.657142857,0.661870504
20,0.5,0.133,0.666666667,0.657142857,0.661870504
20,0.5,0.166,0.666666667,0.657142857,0.661870504
20,0.5,0.2,0.666666667,0.657142857,0.661870504
20,0.5,0.233,0.666666667,0.657142857,0.661870504
20,0.5,0.266,0.666666667,0.657142857,0.661870504
20,0.5,0.3,0.666666667,0.657142857,0.661870504
20,0.5,0.35,0.666666667,0.657142857,0.661870504
20,0.5,0.4,0.666666667,0.657142857,0.661870504
20,0.5,0.45,0.666666667,0.657142857,0.661870504
20,0.5,0.5,0.666666667,0.657142857,0.661870504
20,0.5,1,0.666666667,0.657142857,0.661870504
20,0.5,0.6,0.666666667,0.657142857,0.661870504
20,0.5,0.75,0.666666667,0.657142857,0.661870504
20,0.5,2,0.666666667,0.657142857,0.661870504
20,1,0.01,0.666666667,0.657142857,0.661870504
20,0.5,5,0.666666667,0.657142857,0.661870504
20,1,0.02,0.666666667,0.657142857,0.661870504
20,1,0.04,0.666666667,0.657142857,0.661870504
20,1,0.05,0.666666667,0.657142857,0.661870504
20,1,0.075,0.666666667,0.657142857,0.661870504
20,1,0.133,0.666666667,0.657142857,0.661870504
20,1,0.1,0.666666667,0.657142857,0.661870504
20,1,0.166,0.666666667,0.657142857,0.661870504
20,1,0.2,0.666666667,0.657142857,0.661870504
20,1,0.233,0.666666667,0.657142857,0.661870504
20,1,0.266,0.666666667,0.657142857,0.661870504
20,1,0.3,0.666666667,0.657142857,0.661870504
20,1,0.5,0.666666667,0.657142857,0.661870504
20,1,0.45,0.666666667,0.657142857,0.661870504
20,1,0.4,0.666666667,0.657142857,0.661870504
20,1,0.35,0.666666667,0.657142857,0.661870504
20,1,0.6,0.666666667,0.657142857,0.661870504
20,1,1,0.666666667,0.657142857,0.661870504
20,1,0.75,0.666666667,0.657142857,0.661870504
20,1,2,0.666666667,0.657142857,0.661870504
20,1,5,0.666666667,0.657142857,0.661870504
3,5,0.1,0.652173913,0.671641791,0.661764706
1.5,4,0.166,0.608695652,0.724137931,0.661417323
2.5,3,0.2,0.608695652,0.724137931,0.661417323
3.5,3,0.166,0.608695652,0.724137931,0.661417323
2,3,0.233,0.594202899,0.745454545,0.661290323
2,2.5,0.3,0.579710145,0.769230769,0.661157025
2,2.5,0.35,0.579710145,0.769230769,0.661157025
1,3.5,0.133,0.565217391,0.795918367,0.661016949
2,2,0.35,0.565217391,0.795918367,0.661016949
2,2,0.4,0.565217391,0.795918367,0.661016949
15,3.5,0.04,0.652173913,0.661764706,0.656934307
2.5,4,0.166,0.623188406,0.693548387,0.65648855
3,3.5,0.166,0.608695652,0.711864407,0.65625
4,3.5,0.133,0.608695652,0.711864407,0.65625
1,4,0.166,0.579710145,0.754716981,0.655737705
1.5,3,0.233,0.579710145,0.754716981,0.655737705
1.5,2,0.266,0.550724638,0.808510638,0.655172414
1.5,2,0.35,0.550724638,0.808510638,0.655172414
1.5,2,0.3,0.550724638,0.808510638,0.655172414
2.5,15,0.04,0.666666667,0.638888889,0.65248227
3,7,0.075,0.666666667,0.638888889,0.65248227
3,8,0.075,0.666666667,0.638888889,0.65248227
3.5,7,0.075,0.666666667,0.638888889,0.65248227
4,8,0.05,0.666666667,0.638888889,0.65248227
4.5,8,0.05,0.666666667,0.638888889,0.65248227
5,7,0.05,0.666666667,0.638888889,0.65248227
5,8,0.05,0.666666667,0.638888889,0.65248227
6,8,0.04,0.666666667,0.638888889,0.65248227
7,7,0.04,0.666666667,0.638888889,0.65248227
1.5,5,0.133,0.608695652,0.7,0.651162791
4.5,3,0.133,0.608695652,0.7,0.651162791
4.5,3.5,0.133,0.608695652,0.7,0.651162791
5,3,0.133,0.608695652,0.7,0.651162791
6,3,0.1,0.608695652,0.7,0.651162791
6,3.5,0.1,0.608695652,0.7,0.651162791
7,3,0.1,0.608695652,0.7,0.651162791
8,3.5,0.075,0.608695652,0.7,0.651162791
20,10,0.01,0.710144928,0.597560976,0.649006623
3,10,0.05,0.666666667,0.630136986,0.647887324
3,15,0.04,0.666666667,0.630136986,0.647887324
3.5,10,0.05,0.666666667,0.630136986,0.647887324
4,10,0.04,0.666666667,0.630136986,0.647887324
4,10,0.05,0.666666667,0.630136986,0.647887324
4,20,0.02,0.666666667,0.630136986,0.647887324
4.5,10,0.04,0.666666667,0.630136986,0.647887324
4.5,20,0.02,0.666666667,0.630136986,0.647887324
5,10,0.04,0.666666667,0.630136986,0.647887324
5,20,0.02,0.666666667,0.630136986,0.647887324
6,15,0.02,0.666666667,0.630136986,0.647887324
7,15,0.02,0.666666667,0.630136986,0.647887324
20,2.5,0.05,0.666666667,0.630136986,0.647887324
10,3,0.075,0.623188406,0.671875,0.646616541
1,4,0.01,0.565217391,0.75,0.644628099
1,4,0.02,0.565217391,0.75,0.644628099
1,4,0.04,0.565217391,0.75,0.644628099
1,4,0.05,0.565217391,0.75,0.644628099
1,4,0.075,0.565217391,0.75,0.644628099
15,3,0.05,0.637681159,0.647058824,0.642335766
3.5,4,0.133,0.608695652,0.677419355,0.641221374
1,20,0.01,0.594202899,0.694915254,0.640625
4.5,2,0.2,0.594202899,0.694915254,0.640625
4.5,2,0.233,0.594202899,0.694915254,0.640625
5,2,0.166,0.594202899,0.694915254,0.640625
5,2,0.2,0.594202899,0.694915254,0.640625
1,5,0.133,0.579710145,0.714285714,0.64
3.5,2,0.3,0.579710145,0.714285714,0.64
1,4,0.1,0.565217391,0.735849057,0.639344262
1,4,0.133,0.565217391,0.735849057,0.639344262
1,3.5,0.2,0.550724638,0.76,0.638655462
1,2.5,0.266,0.536231884,0.787234043,0.637931034
1.5,0.5,0.01,0.52173913,0.818181818,0.637168142
1.5,0.5,0.02,0.52173913,0.818181818,0.637168142
1.5,0.5,0.04,0.52173913,0.818181818,0.637168142
1.5,0.5,0.05,0.52173913,0.818181818,0.637168142
1.5,0.5,0.075,0.52173913,0.818181818,0.637168142
1.5,0.5,0.1,0.52173913,0.818181818,0.637168142
1.5,0.5,0.133,0.52173913,0.818181818,0.637168142
1.5,0.5,0.166,0.52173913,0.818181818,0.637168142
1.5,0.5,0.233,0.52173913,0.818181818,0.637168142
1.5,0.5,0.2,0.52173913,0.818181818,0.637168142
1.5,0.5,0.4,0.52173913,0.818181818,0.637168142
1.5,0.5,0.266,0.52173913,0.818181818,0.637168142
1.5,0.5,0.45,0.52173913,0.818181818,0.637168142
1.5,0.5,0.5,0.52173913,0.818181818,0.637168142
1.5,0.5,0.3,0.52173913,0.818181818,0.637168142
1.5,0.5,0.6,0.52173913,0.818181818,0.637168142
1.5,0.5,0.35,0.52173913,0.818181818,0.637168142
1.5,0.5,1,0.52173913,0.818181818,0.637168142
1.5,0.5,2,0.52173913,0.818181818,0.637168142
1.5,0.5,0.75,0.52173913,0.818181818,0.637168142
1.5,0.5,5,0.52173913,0.818181818,0.637168142
1.5,1,0.01,0.52173913,0.818181818,0.637168142
1.5,1,0.02,0.52173913,0.818181818,0.637168142
1.5,1,0.075,0.52173913,0.818181818,0.637168142
1.5,1,0.05,0.52173913,0.818181818,0.637168142
1.5,1,0.04,0.52173913,0.818181818,0.637168142
1.5,1,0.166,0.52173913,0.818181818,0.637168142
1.5,1,0.133,0.52173913,0.818181818,0.637168142
1.5,1,0.1,0.52173913,0.818181818,0.637168142
1.5,1,0.233,0.52173913,0.818181818,0.637168142
1.5,1,0.2,0.52173913,0.818181818,0.637168142
1.5,1,0.266,0.52173913,0.818181818,0.637168142
1.5,1,0.4,0.52173913,0.818181818,0.637168142
1.5,1,0.3,0.52173913,0.818181818,0.637168142
1.5,1,0.35,0.52173913,0.818181818,0.637168142
1.5,1,0.5,0.52173913,0.818181818,0.637168142
1.5,1,0.45,0.52173913,0.818181818,0.637168142
1.5,1,0.6,0.52173913,0.818181818,0.637168142
1.5,1,0.75,0.52173913,0.818181818,0.637168142
1.5,1,1,0.52173913,0.818181818,0.637168142
1.5,1,2,0.52173913,0.818181818,0.637168142
1.5,1,5,0.52173913,0.818181818,0.637168142
1,1.5,0.3,0.507246377,0.853658537,0.636363636
1,1.5,0.35,0.507246377,0.853658537,0.636363636
1,1.5,0.4,0.507246377,0.853658537,0.636363636
1,1.5,0.45,0.507246377,0.853658537,0.636363636
1,1.5,0.75,0.507246377,0.853658537,0.636363636
1,1.5,0.5,0.507246377,0.853658537,0.636363636
1,1.5,0.6,0.507246377,0.853658537,0.636363636
1,1.5,2,0.507246377,0.853658537,0.636363636
1,1.5,1,0.507246377,0.853658537,0.636363636
1,1.5,5,0.507246377,0.853658537,0.636363636
1,2,0.266,0.507246377,0.853658537,0.636363636
1,2,0.3,0.507246377,0.853658537,0.636363636
3,4.5,0.133,0.608695652,0.666666667,0.636363636
5,4,0.1,0.608695652,0.666666667,0.636363636
6,4.5,0.075,0.608695652,0.666666667,0.636363636
7,4,0.075,0.608695652,0.666666667,0.636363636
10,2,0.1,0.608695652,0.666666667,0.636363636
2,4,0.2,0.594202899,0.683333333,0.635658915
6,2,0.133,0.594202899,0.683333333,0.635658915
6,2,0.166,0.594202899,0.683333333,0.635658915
7,2,0.166,0.594202899,0.683333333,0.635658915
7,2,0.133,0.594202899,0.683333333,0.635658915
8,2,0.133,0.594202899,0.683333333,0.635658915
1,4.5,0.02,0.565217391,0.722222222,0.634146341
1,4.5,0.04,0.565217391,0.722222222,0.634146341
1,4.5,0.01,0.565217391,0.722222222,0.634146341
1,4.5,0.05,0.565217391,0.722222222,0.634146341
1,4.5,0.075,0.565217391,0.722222222,0.634146341
2,8,0.075,0.637681159,0.628571429,0.633093525
1,3,0.233,0.536231884,0.770833333,0.632478632
15,2,0.075,0.623188406,0.641791045,0.632352941
1,4.5,0.133,0.565217391,0.709090909,0.629032258
1,4.5,0.1,0.565217391,0.709090909,0.629032258
1,5,0.01,0.565217391,0.709090909,0.629032258
1,5,0.02,0.565217391,0.709090909,0.629032258
1,5,0.04,0.565217391,0.709090909,0.629032258
1,5,0.05,0.565217391,0.709090909,0.629032258
1,5,0.075,0.565217391,0.709090909,0.629032258
15,4,0.04,0.637681159,0.61971831,0.628571429
1.5,2.5,0.35,0.536231884,0.755102041,0.627118644
1.5,2.5,0.4,0.536231884,0.755102041,0.627118644
1.5,2.5,0.45,0.536231884,0.755102041,0.627118644
2.5,5,0.133,0.608695652,0.646153846,0.626865672
4,5,0.1,0.608695652,0.646153846,0.626865672
1,5,0.1,0.565217391,0.696428571,0.624
1,6,0.01,0.565217391,0.696428571,0.624
1,6,0.05,0.565217391,0.696428571,0.624
1,6,0.02,0.565217391,0.696428571,0.624
1,6,0.04,0.565217391,0.696428571,0.624
1,7,0.01,0.565217391,0.696428571,0.624
1,7,0.02,0.565217391,0.696428571,0.624
1,7,0.04,0.565217391,0.696428571,0.624
1,8,0.01,0.565217391,0.696428571,0.624
1,8,0.02,0.565217391,0.696428571,0.624
3,2.5,0.35,0.565217391,0.696428571,0.624
3,2.5,0.3,0.565217391,0.696428571,0.624
3,2.5,0.4,0.565217391,0.696428571,0.624
3,2.5,0.45,0.565217391,0.696428571,0.624
3,2.5,0.6,0.565217391,0.696428571,0.624
3,2.5,0.5,0.565217391,0.696428571,0.624
3,2.5,1,0.565217391,0.696428571,0.624
3,2.5,0.75,0.565217391,0.696428571,0.624
3,2.5,2,0.565217391,0.696428571,0.624
3,2.5,5,0.565217391,0.696428571,0.624
3.5,2.5,0.266,0.565217391,0.696428571,0.624
3.5,2.5,0.3,0.565217391,0.696428571,0.624
3.5,2.5,0.35,0.565217391,0.696428571,0.624
3.5,2.5,0.4,0.565217391,0.696428571,0.624
3.5,2.5,0.45,0.565217391,0.696428571,0.624
3.5,2.5,0.5,0.565217391,0.696428571,0.624
3.5,2.5,0.6,0.565217391,0.696428571,0.624
3.5,2.5,0.75,0.565217391,0.696428571,0.624
3.5,2.5,2,0.565217391,0.696428571,0.624
3.5,2.5,1,0.565217391,0.696428571,0.624
3.5,2.5,5,0.565217391,0.696428571,0.624
2,5,0.166,0.594202899,0.650793651,0.621212121
2.5,4.5,0.133,0.594202899,0.650793651,0.621212121
4.5,4.5,0.1,0.594202899,0.650793651,0.621212121
2,2,0.45,0.52173913,0.765957447,0.620689655
1,6,0.075,0.565217391,0.684210526,0.619047619
1,6,0.1,0.565217391,0.684210526,0.619047619
1,10,0.02,0.565217391,0.684210526,0.619047619
1,10,0.01,0.565217391,0.684210526,0.619047619
1,15,0.01,0.565217391,0.684210526,0.619047619
1,15,0.02,0.565217391,0.684210526,0.619047619
4,2.5,0.233,0.565217391,0.684210526,0.619047619
4,2.5,0.35,0.565217391,0.684210526,0.619047619
4,2.5,0.4,0.565217391,0.684210526,0.619047619
4,2.5,0.5,0.565217391,0.684210526,0.619047619
4,2.5,0.45,0.565217391,0.684210526,0.619047619
4,2.5,0.75,0.565217391,0.684210526,0.619047619
4,2.5,0.6,0.565217391,0.684210526,0.619047619
4,2.5,0.266,0.565217391,0.684210526,0.619047619
4,2.5,0.3,0.565217391,0.684210526,0.619047619
4,2.5,2,0.565217391,0.684210526,0.619047619
4,2.5,5,0.565217391,0.684210526,0.619047619
4,2.5,1,0.565217391,0.684210526,0.619047619
4.5,2.5,0.233,0.565217391,0.684210526,0.619047619
4.5,2.5,0.35,0.565217391,0.684210526,0.619047619
4.5,2.5,0.266,0.565217391,0.684210526,0.619047619
4.5,2.5,0.3,0.565217391,0.684210526,0.619047619
4.5,2.5,0.4,0.565217391,0.684210526,0.619047619
4.5,2.5,0.45,0.565217391,0.684210526,0.619047619
4.5,2.5,0.5,0.565217391,0.684210526,0.619047619
4.5,2.5,0.6,0.565217391,0.684210526,0.619047619
4.5,2.5,0.75,0.565217391,0.684210526,0.619047619
4.5,2.5,5,0.565217391,0.684210526,0.619047619
4.5,2.5,2,0.565217391,0.684210526,0.619047619
4.5,2.5,1,0.565217391,0.684210526,0.619047619
5,2.5,0.2,0.565217391,0.684210526,0.619047619
5,2.5,0.266,0.565217391,0.684210526,0.619047619
5,2.5,0.233,0.565217391,0.684210526,0.619047619
5,2.5,0.4,0.565217391,0.684210526,0.619047619
5,2.5,0.35,0.565217391,0.684210526,0.619047619
5,2.5,0.3,0.565217391,0.684210526,0.619047619
5,2.5,0.5,0.565217391,0.684210526,0.619047619
5,2.5,0.45,0.565217391,0.684210526,0.619047619
5,2.5,0.6,0.565217391,0.684210526,0.619047619
5,2.5,1,0.565217391,0.684210526,0.619047619
5,2.5,2,0.565217391,0.684210526,0.619047619
5,2.5,0.75,0.565217391,0.684210526,0.619047619
5,2.5,5,0.565217391,0.684210526,0.619047619
6,2.5,0.166,0.565217391,0.684210526,0.619047619
6,2.5,0.2,0.565217391,0.684210526,0.619047619
6,2.5,0.233,0.565217391,0.684210526,0.619047619
6,2.5,0.4,0.565217391,0.684210526,0.619047619
6,2.5,0.35,0.565217391,0.684210526,0.619047619
6,2.5,0.3,0.565217391,0.684210526,0.619047619
6,2.5,0.266,0.565217391,0.684210526,0.619047619
6,2.5,0.45,0.565217391,0.684210526,0.619047619
6,2.5,0.75,0.565217391,0.684210526,0.619047619
6,2.5,0.5,0.565217391,0.684210526,0.619047619
6,2.5,0.6,0.565217391,0.684210526,0.619047619
6,2.5,1,0.565217391,0.684210526,0.619047619
6,2.5,2,0.565217391,0.684210526,0.619047619
6,2.5,5,0.565217391,0.684210526,0.619047619
7,2.5,0.166,0.565217391,0.684210526,0.619047619
7,2.5,0.233,0.565217391,0.684210526,0.619047619
7,2.5,0.2,0.565217391,0.684210526,0.619047619
7,2.5,0.266,0.565217391,0.684210526,0.619047619
7,2.5,0.3,0.565217391,0.684210526,0.619047619
7,2.5,0.35,0.565217391,0.684210526,0.619047619
7,2.5,0.4,0.565217391,0.684210526,0.619047619
7,2.5,0.5,0.565217391,0.684210526,0.619047619
7,2.5,0.45,0.565217391,0.684210526,0.619047619
7,2.5,0.6,0.565217391,0.684210526,0.619047619
7,2.5,0.75,0.565217391,0.684210526,0.619047619
7,2.5,2,0.565217391,0.684210526,0.619047619
7,2.5,1,0.565217391,0.684210526,0.619047619
7,2.5,5,0.565217391,0.684210526,0.619047619
8,2.5,0.133,0.565217391,0.684210526,0.619047619
8,2.5,0.166,0.565217391,0.684210526,0.619047619
8,2.5,0.233,0.565217391,0.684210526,0.619047619
8,2.5,0.2,0.565217391,0.684210526,0.619047619
8,2.5,0.3,0.565217391,0.684210526,0.619047619
8,2.5,0.266,0.565217391,0.684210526,0.619047619
8,2.5,0.35,0.565217391,0.684210526,0.619047619
8,2.5,0.4,0.565217391,0.684210526,0.619047619
8,2.5,0.6,0.565217391,0.684210526,0.619047619
8,2.5,0.45,0.565217391,0.684210526,0.619047619
8,2.5,0.5,0.565217391,0.684210526,0.619047619
8,2.5,1,0.565217391,0.684210526,0.619047619
8,2.5,2,0.565217391,0.684210526,0.619047619
8,2.5,0.75,0.565217391,0.684210526,0.619047619
8,2.5,5,0.565217391,0.684210526,0.619047619
1,1.5,0.01,0.492753623,0.829268293,0.618181818
1,1.5,0.04,0.492753623,0.829268293,0.618181818
1,1.5,0.02,0.492753623,0.829268293,0.618181818
1,1.5,0.05,0.492753623,0.829268293,0.618181818
1,1.5,0.075,0.492753623,0.829268293,0.618181818
1,1.5,0.1,0.492753623,0.829268293,0.618181818
1,1.5,0.133,0.492753623,0.829268293,0.618181818
1,1.5,0.166,0.492753623,0.829268293,0.618181818
1,1.5,0.2,0.492753623,0.829268293,0.618181818
1,1.5,0.233,0.492753623,0.829268293,0.618181818
1,1.5,0.266,0.492753623,0.829268293,0.618181818
1,2,0.04,0.492753623,0.829268293,0.618181818
1,2,0.05,0.492753623,0.829268293,0.618181818
1,2,0.075,0.492753623,0.829268293,0.618181818
1,2,0.01,0.492753623,0.829268293,0.618181818
1,2,0.02,0.492753623,0.829268293,0.618181818
1,2,0.2,0.492753623,0.829268293,0.618181818
1,2,0.133,0.492753623,0.829268293,0.618181818
1,2,0.166,0.492753623,0.829268293,0.618181818
1,2,0.1,0.492753623,0.829268293,0.618181818
1,2,0.233,0.492753623,0.829268293,0.618181818
3,2,0.35,0.550724638,0.703703704,0.617886179
1.5,7,0.1,0.608695652,0.626865672,0.617647059
10,4.5,0.05,0.608695652,0.626865672,0.617647059
1.5,6,0.133,0.594202899,0.640625,0.616541353
1,7,0.075,0.579710145,0.655737705,0.615384615
1,7,0.1,0.579710145,0.655737705,0.615384615
1,8,0.075,0.579710145,0.655737705,0.615384615
1,8,0.05,0.579710145,0.655737705,0.615384615
2,4.5,0.166,0.579710145,0.655737705,0.615384615
10,2.5,0.166,0.579710145,0.655737705,0.615384615
10,2.5,0.133,0.579710145,0.655737705,0.615384615
10,2.5,0.266,0.579710145,0.655737705,0.615384615
10,2.5,0.233,0.579710145,0.655737705,0.615384615
10,2.5,0.2,0.579710145,0.655737705,0.615384615
10,2.5,0.3,0.579710145,0.655737705,0.615384615
10,2.5,0.35,0.579710145,0.655737705,0.615384615
10,2.5,0.45,0.579710145,0.655737705,0.615384615
10,2.5,0.4,0.579710145,0.655737705,0.615384615
10,2.5,0.5,0.579710145,0.655737705,0.615384615
10,2.5,0.6,0.579710145,0.655737705,0.615384615
10,2.5,2,0.579710145,0.655737705,0.615384615
10,2.5,1,0.579710145,0.655737705,0.615384615
10,2.5,0.75,0.579710145,0.655737705,0.615384615
10,2.5,5,0.579710145,0.655737705,0.615384615
2,15,0.04,0.623188406,0.605633803,0.614285714
20,2,0.05,0.623188406,0.605633803,0.614285714
1.5,2,0.4,0.507246377,0.777777778,0.614035088
2.5,6,0.1,0.608695652,0.617647059,0.613138686
3,6,0.1,0.608695652,0.617647059,0.613138686
4.5,6,0.075,0.608695652,0.617647059,0.613138686
7,6,0.05,0.608695652,0.617647059,0.613138686
1,4.5,0.166,0.550724638,0.690909091,0.612903226
2.5,2.5,0.35,0.550724638,0.690909091,0.612903226
2.5,2.5,0.4,0.550724638,0.690909091,0.612903226
2.5,2.5,0.5,0.550724638,0.690909091,0.612903226
2.5,2.5,0.45,0.550724638,0.690909091,0.612903226
2.5,2.5,0.6,0.550724638,0.690909091,0.612903226
2.5,2.5,0.75,0.550724638,0.690909091,0.612903226
2.5,2.5,5,0.550724638,0.690909091,0.612903226
2.5,2.5,1,0.550724638,0.690909091,0.612903226
2.5,2.5,2,0.550724638,0.690909091,0.612903226
15,2.5,0.1,0.594202899,0.630769231,0.611940299
15,2.5,0.166,0.594202899,0.630769231,0.611940299
15,2.5,0.133,0.594202899,0.630769231,0.611940299
15,2.5,0.075,0.594202899,0.630769231,0.611940299
15,2.5,0.2,0.594202899,0.630769231,0.611940299
15,2.5,0.233,0.594202899,0.630769231,0.611940299
15,2.5,0.266,0.594202899,0.630769231,0.611940299
15,2.5,0.3,0.594202899,0.630769231,0.611940299
15,2.5,0.35,0.594202899,0.630769231,0.611940299
15,2.5,0.4,0.594202899,0.630769231,0.611940299
15,2.5,0.6,0.594202899,0.630769231,0.611940299
15,2.5,0.75,0.594202899,0.630769231,0.611940299
15,2.5,0.5,0.594202899,0.630769231,0.611940299
15,2.5,1,0.594202899,0.630769231,0.611940299
15,2.5,0.45,0.594202899,0.630769231,0.611940299
15,2.5,5,0.594202899,0.630769231,0.611940299
15,2.5,2,0.594202899,0.630769231,0.611940299
1.5,3,0.266,0.536231884,0.711538462,0.611570248
15,8,0.02,0.637681159,0.586666667,0.611111111
1,10,0.04,0.579710145,0.64516129,0.610687023
1,10,0.05,0.579710145,0.64516129,0.610687023
1,15,0.04,0.579710145,0.64516129,0.610687023
1,7,0.05,0.565217391,0.661016949,0.609375
1,8,0.04,0.565217391,0.661016949,0.609375
10,3,0.1,0.565217391,0.661016949,0.609375
10,3.5,0.075,0.565217391,0.661016949,0.609375
10,3.5,0.1,0.565217391,0.661016949,0.609375
1.5,10,0.075,0.608695652,0.608695652,0.608695652
1.5,15,0.05,0.608695652,0.608695652,0.608695652
1.5,20,0.04,0.608695652,0.608695652,0.608695652
2.5,3,0.233,0.550724638,0.678571429,0.608
2.5,3,0.3,0.550724638,0.678571429,0.608
2.5,3,0.35,0.550724638,0.678571429,0.608
2.5,3,0.266,0.550724638,0.678571429,0.608
2.5,3,0.4,0.550724638,0.678571429,0.608
3,3,0.2,0.550724638,0.678571429,0.608
3,3,0.233,0.550724638,0.678571429,0.608
3,3,0.266,0.550724638,0.678571429,0.608
3,3,0.3,0.550724638,0.678571429,0.608
3,3,0.35,0.550724638,0.678571429,0.608
3.5,3,0.2,0.550724638,0.678571429,0.608
3.5,3,0.233,0.550724638,0.678571429,0.608
3.5,3,0.266,0.550724638,0.678571429,0.608
3.5,3,0.3,0.550724638,0.678571429,0.608
2,6,0.133,0.594202899,0.621212121,0.607407407
2,3,0.266,0.536231884,0.698113208,0.606557377
2,3,0.3,0.536231884,0.698113208,0.606557377
2,3,0.35,0.536231884,0.698113208,0.606557377
2,3,0.45,0.536231884,0.698113208,0.606557377
2,3,0.4,0.536231884,0.698113208,0.606557377
2,3,0.5,0.536231884,0.698113208,0.606557377
2.5,2,0.4,0.536231884,0.698113208,0.606557377
1,20,0.02,0.565217391,0.65,0.604651163
1,2.5,0.35,0.507246377,0.744680851,0.603448276
1,2.5,0.4,0.507246377,0.744680851,0.603448276
1,2.5,0.45,0.507246377,0.744680851,0.603448276
1,2.5,0.5,0.507246377,0.744680851,0.603448276
1,2.5,0.6,0.507246377,0.744680851,0.603448276
2.5,3.5,0.2,0.550724638,0.666666667,0.603174603
2.5,3.5,0.233,0.550724638,0.666666667,0.603174603
2.5,3.5,0.3,0.550724638,0.666666667,0.603174603
2.5,3.5,0.266,0.550724638,0.666666667,0.603174603
2.5,3.5,0.35,0.550724638,0.666666667,0.603174603
3,3.5,0.2,0.550724638,0.666666667,0.603174603
3,3.5,0.233,0.550724638,0.666666667,0.603174603
3,3.5,0.266,0.550724638,0.666666667,0.603174603
3,3.5,0.3,0.550724638,0.666666667,0.603174603
3.5,3.5,0.166,0.550724638,0.666666667,0.603174603
3.5,3.5,0.2,0.550724638,0.666666667,0.603174603
3.5,3.5,0.233,0.550724638,0.666666667,0.603174603
3.5,3.5,0.3,0.550724638,0.666666667,0.603174603
3.5,3.5,0.266,0.550724638,0.666666667,0.603174603
4,3,0.166,0.550724638,0.666666667,0.603174603
4,3,0.2,0.550724638,0.666666667,0.603174603
4,3,0.233,0.550724638,0.666666667,0.603174603
4,3,0.266,0.550724638,0.666666667,0.603174603
4,3,0.3,0.550724638,0.666666667,0.603174603
4,3.5,0.166,0.550724638,0.666666667,0.603174603
4,3.5,0.2,0.550724638,0.666666667,0.603174603
4,3.5,0.233,0.550724638,0.666666667,0.603174603
4,3.5,0.266,0.550724638,0.666666667,0.603174603
4.5,3,0.166,0.550724638,0.666666667,0.603174603
4.5,3,0.2,0.550724638,0.666666667,0.603174603
4.5,3,0.233,0.550724638,0.666666667,0.603174603
4.5,3,0.266,0.550724638,0.666666667,0.603174603
4.5,3.5,0.166,0.550724638,0.666666667,0.603174603
